domain,skill,demand_count,supply_count,gap,anomaly_flag
HR & Administration,big data analytics,0,6,-6,NO
HR & Administration,research analysis,0,6,-6,NO
HR & Administration,kronos,0,6,-6,NO
HR & Administration,cashier,0,6,-6,NO
HR & Administration,hardware design,0,6,-6,NO
HR & Administration,variance analysis,0,6,-6,NO
HR & Administration,automation design,0,6,-6,NO
HR & Administration,systems engineering,0,6,-6,NO
HR & Administration,ordering,0,6,-6,NO
HR & Administration,real time,0,6,-6,NO
HR & Administration,as400,0,6,-6,NO
HR & Administration,manual testing,0,6,-6,NO
HR & Administration,mac,0,6,-6,NO
HR & Administration,budget development,0,6,-6,NO
HR & Administration,council,0,6,-6,NO
HR & Administration,sarbanes-oxley,0,6,-6,NO
HR & Administration,interpersonal,0,6,-6,NO
HR & Administration,drivers,0,6,-6,NO
HR & Administration,scanners,0,6,-6,NO
HR & Administration,personnel management,0,6,-6,NO
HR & Administration,decision-making,0,6,-6,NO
HR & Administration,random forest,0,6,-6,NO
HR & Administration,ifrs,0,6,-6,NO
HR & Administration,written communication,0,6,-6,NO
HR & Administration,timberline,0,6,-6,NO
HR & Administration,bookkeeper,0,6,-6,NO
HR & Administration,customer analytics,0,6,-6,NO
HR & Administration,website,0,6,-6,NO
HR & Administration,decision tree,0,6,-6,NO
HR & Administration,python programming,0,6,-6,NO
HR & Administration,market trends,0,6,-6,NO
HR & Administration,its,0,6,-6,NO
HR & Administration,debugging,0,6,-6,NO
HR & Administration,ui design,0,6,-6,NO
HR & Administration,maintain inventory,0,6,-6,NO
HR & Administration,human resource,0,6,-6,NO
HR & Administration,consultant,0,6,-6,NO
HR & Administration,analytical skills,0,6,-6,NO
HR & Administration,ms visual studio,0,6,-6,NO
HR & Administration,sql (postgresql,0,6,-6,NO
HR & Administration,training programs,0,6,-6,NO
HR & Administration,risk assessment,0,6,-6,NO
HR & Administration,html5,0,6,-6,NO
HR & Administration,design and construction,0,6,-6,NO
HR & Administration,quickbooks pro,0,6,-6,NO
HR & Administration,material science,0,6,-6,NO
HR & Administration,business writing,0,6,-6,NO
HR & Administration,test plan,0,6,-6,NO
HR & Administration,windows 7,0,6,-6,NO
HR & Administration,home health,0,6,-6,NO
HR & Administration,ims,0,6,-6,NO
HR & Administration,tango,0,6,-6,NO
HR & Administration,anova,0,6,-6,NO
HR & Administration,storage area network,0,6,-6,NO
HR & Administration,transmission,0,6,-6,NO
HR & Administration,advanced bookkeeping skills,0,6,-6,NO
HR & Administration,ieee,0,6,-6,NO
HR & Administration,lighting,0,6,-6,NO
HR & Administration,esd,0,6,-6,NO
HR & Administration,vba,0,6,-6,NO
HR & Administration,communicator,0,6,-6,NO
HR & Administration,superior attention to detail,0,6,-6,NO
HR & Administration,quick,0,6,-6,NO
HR & Administration,financial accounting,0,6,-6,NO
HR & Administration,microsoft,0,6,-6,NO
HR & Administration,hand tools,0,6,-6,NO
HR & Administration,ruby,0,6,-6,NO
HR & Administration,plc programming,0,6,-6,NO
HR & Administration,scala,0,6,-6,NO
HR & Administration,springboot,0,6,-6,NO
HR & Administration,quantitative analysis,0,6,-6,NO
HR & Administration,business solutions,0,6,-6,NO
HR & Administration,front office,0,6,-6,NO
HR & Administration,business administration,0,6,-6,NO
HR & Administration,human resources,0,6,-6,NO
HR & Administration,food safety,0,6,-6,NO
HR & Administration,html/css,0,6,-6,NO
HR & Administration,kanban,0,6,-6,NO
HR & Administration,ip,0,6,-6,NO
HR & Administration,integrator,0,6,-6,NO
HR & Administration,data integration,0,6,-6,NO
HR & Administration,eda,0,6,-6,NO
HR & Administration,web design 1,0,6,-6,NO
HR & Administration,oral,0,6,-6,NO
HR & Administration,network protocols,0,6,-6,NO
HR & Administration,mas90,0,6,-6,NO
HR & Administration,ms project,0,6,-6,NO
HR & Administration,mis,0,6,-6,NO
HR & Administration,c/c++,0,6,-6,NO
HR & Administration,calculator,0,6,-6,NO
HR & Administration,strong interpersonal skills,0,6,-6,NO
HR & Administration,workshops,0,6,-6,NO
HR & Administration,marketing plan,0,6,-6,NO
HR & Administration,svm,0,6,-6,NO
HR & Administration,scripts,0,6,-6,NO
HR & Administration,signal generators,0,6,-6,NO
HR & Administration,github,0,6,-6,NO
HR & Administration,application support,0,6,-6,NO
HR & Administration,pycharm,0,6,-6,NO
HR & Administration,software training,0,6,-6,NO
HR & Administration,blueprints,0,6,-6,NO
HR & Administration,integration,0,6,-6,NO
HR & Administration,consultation,0,6,-6,NO
HR & Administration,annual reports,0,6,-6,NO
HR & Administration,fashion,0,6,-6,NO
HR & Administration,equity,0,6,-6,NO
HR & Administration,gps,0,6,-6,NO
HR & Administration,hyperion,0,6,-6,NO
HR & Administration,netscape,0,6,-6,NO
HR & Administration,team work,0,6,-6,NO
HR & Administration,kaizen,0,6,-6,NO
HR & Administration,bluebeam,0,6,-6,NO
HR & Administration,investments,0,6,-6,NO
HR & Administration,outlook),0,6,-6,NO
HR & Administration,data acquisition,0,6,-6,NO
HR & Administration,financial operations,0,6,-6,NO
HR & Administration,supply chain management,0,6,-6,NO
HR & Administration,proactive,0,6,-6,NO
HR & Administration,computer systems,0,6,-6,NO
HR & Administration,windows 2000,0,6,-6,NO
HR & Administration,visual basics,0,6,-6,NO
HR & Administration,technical plan execution aptitude,0,6,-6,NO
HR & Administration,a/p,0,6,-6,NO
HR & Administration,cash flow analysis,0,6,-6,NO
HR & Administration,verbal communication skills,0,6,-6,NO
HR & Administration,budget forecasting expertise,0,6,-6,NO
HR & Administration,asset management,0,6,-6,NO
HR & Administration,client relations,0,7,-7,NO
HR & Administration,driving,0,9,-9,NO
HR & Administration,cost reduction,0,9,-9,NO
HR & Administration,data processing,0,9,-9,NO
HR & Administration,image,0,9,-9,NO
HR & Administration,accounting operations professional,0,9,-9,NO
HR & Administration,accounts payables,0,9,-9,NO
HR & Administration,customer relations,0,9,-9,NO
HR & Administration,type,0,9,-9,NO
HR & Administration,month-end closing,0,9,-9,NO
HR & Administration,scheme,0,9,-9,NO
HR & Administration,vhf,0,9,-9,NO
HR & Administration,relationship management,0,9,-9,NO
HR & Administration,experiments,0,9,-9,NO
HR & Administration,accounting software,0,9,-9,NO
HR & Administration,gis,0,9,-9,NO
HR & Administration,windows xp,0,9,-9,NO
HR & Administration,microstation,0,9,-9,NO
HR & Administration,interpersonal skills,0,9,-9,NO
HR & Administration,manufacturing process,0,9,-9,NO
HR & Administration,c programming,0,9,-9,NO
HR & Administration,jenkins,0,9,-9,NO
HR & Administration,asp.net,0,9,-9,NO
HR & Administration,db2,0,9,-9,NO
HR & Administration,training materials,0,9,-9,NO
HR & Administration,grants,0,9,-9,NO
HR & Administration,project,0,9,-9,NO
HR & Administration,power supplies,0,9,-9,NO
HR & Administration,testing,0,9,-9,NO
HR & Administration,catia,0,9,-9,NO
HR & Administration,ann,0,9,-9,NO
HR & Administration,wireshark,0,9,-9,NO
HR & Administration,team leadership,0,9,-9,NO
HR & Administration,inventor,0,9,-9,NO
HR & Administration,charts,0,9,-9,NO
HR & Administration,cisco,0,9,-9,NO
HR & Administration,heuristics,0,9,-9,NO
HR & Administration,flexible team player,0,9,-9,NO
HR & Administration,solid works,0,9,-9,NO
HR & Administration,teamviewer,0,9,-9,NO
HR & Administration,graphic,0,9,-9,NO
HR & Administration,multimeters,0,9,-9,NO
HR & Administration,qa,0,9,-9,NO
HR & Administration,r programming,0,9,-9,NO
HR & Administration,carpentry,0,9,-9,NO
HR & Administration,speaking,0,9,-9,NO
HR & Administration,negotiations,0,9,-9,NO
HR & Administration,pick,0,9,-9,NO
HR & Administration,cobol,0,9,-9,NO
HR & Administration,window,0,9,-9,NO
HR & Administration,balance sheets,0,9,-9,NO
HR & Administration,analyst,0,9,-9,NO
HR & Administration,android,0,9,-9,NO
HR & Administration,risk analysis,0,9,-9,NO
HR & Administration,self-motivated,0,9,-9,NO
HR & Administration,vb.net,0,9,-9,NO
HR & Administration,financial management,0,9,-9,NO
HR & Administration,organizing,0,9,-9,NO
HR & Administration,sop,0,9,-9,NO
HR & Administration,postman,0,9,-9,NO
HR & Administration,mailing,0,9,-9,NO
HR & Administration,process engineering,0,9,-9,NO
HR & Administration,agile methodology,0,9,-9,NO
HR & Administration,conferences,0,9,-9,NO
HR & Administration,data scientist,0,9,-9,NO
HR & Administration,pivot tables,0,9,-9,NO
HR & Administration,expense reports,0,9,-9,NO
HR & Administration,adobe acrobat,0,9,-9,NO
HR & Administration,fundraising,0,9,-9,NO
HR & Administration,edge,0,9,-9,NO
HR & Administration,lotus notes,0,9,-9,NO
HR & Administration,performance reviews,0,9,-9,NO
HR & Administration,natural,0,9,-9,NO
HR & Administration,lstm,0,9,-9,NO
HR & Administration,visual studio code,0,9,-9,NO
HR & Administration,conversational ai,0,9,-9,NO
HR & Administration,communication skills,0,9,-9,NO
HR & Administration,decision trees,0,9,-9,NO
HR & Administration,law,0,9,-9,NO
HR & Administration,vhdl,0,9,-9,NO
HR & Administration,python (django),0,9,-9,NO
HR & Administration,upgrades,0,9,-9,NO
HR & Administration,supply chain,0,9,-9,NO
HR & Administration,new business development,0,9,-9,NO
HR & Administration,learning algorithm,0,9,-9,NO
HR & Administration,typing,0,9,-9,NO
HR & Administration,nodejs,0,9,-9,NO
HR & Administration,surveys,0,9,-9,NO
HR & Administration,siemens,0,9,-9,NO
HR & Administration,websites,0,9,-9,NO
HR & Administration,team building,0,9,-9,NO
HR & Administration,tcp/ip,0,9,-9,NO
HR & Administration,self-starter,0,9,-9,NO
HR & Administration,eclipse,0,9,-9,NO
HR & Administration,modems,0,9,-9,NO
HR & Administration,data management,0,9,-9,NO
HR & Administration,cloud,0,9,-9,NO
HR & Administration,monitors,0,9,-9,NO
HR & Administration,technical documentation,0,9,-9,NO
HR & Administration,azure,0,9,-9,NO
HR & Administration,failure analysis,0,9,-9,NO
HR & Administration,uhf,0,9,-9,NO
HR & Administration,fast,0,9,-9,NO
HR & Administration,system integration,0,9,-9,NO
HR & Administration,technician,0,9,-9,NO
HR & Administration,problem solving skills,0,9,-9,NO
HR & Administration,leadership development,0,9,-9,NO
HR & Administration,customer support,0,9,-9,NO
HR & Administration,telecommunications,0,9,-9,NO
HR & Administration,adp,0,9,-9,NO
HR & Administration,preparation of financial statements,0,9,-9,NO
HR & Administration,data extraction,0,9,-9,NO
HR & Administration,streamline,0,9,-9,NO
HR & Administration,java script,0,9,-9,NO
HR & Administration,supervisory,0,9,-9,NO
HR & Administration,configuring,0,9,-9,NO
HR & Administration,requirement,0,9,-9,NO
HR & Administration,atm,0,9,-9,NO
HR & Administration,ms visio,0,9,-9,NO
HR & Administration,job costing,0,9,-9,NO
HR & Administration,microsoft applications,0,9,-9,NO
HR & Administration,adobe photoshop,0,9,-9,NO
HR & Administration,audit,0,9,-9,NO
HR & Administration,technical architecture,0,9,-9,NO
HR & Administration,intel,0,9,-9,NO
HR & Administration,win,0,9,-9,NO
HR & Administration,strong organizational skills,0,9,-9,NO
HR & Administration,agile,0,9,-9,NO
HR & Administration,iso,0,9,-9,NO
HR & Administration,flutter,0,9,-9,NO
HR & Administration,kafka,0,9,-9,NO
HR & Administration,dynamic html5,0,9,-9,NO
HR & Administration,invoice coding familiarity,0,9,-9,NO
HR & Administration,painting,0,9,-9,NO
HR & Administration,instruction,0,9,-9,NO
HR & Administration,software testing,0,9,-9,NO
HR & Administration,imaging,0,9,-9,NO
HR & Administration,ms office suite,0,9,-9,NO
HR & Administration,marketing strategies,0,9,-9,NO
HR & Administration,radar,0,9,-9,NO
HR & Administration,cnc,0,9,-9,NO
HR & Administration,producing,0,9,-9,NO
HR & Administration,cash management,0,9,-9,NO
HR & Administration,rest,0,9,-9,NO
HR & Administration,trial balance,0,9,-9,NO
HR & Administration,doors,0,9,-9,NO
HR & Administration,kubernetes,0,9,-9,NO
HR & Administration,oil,0,9,-9,NO
HR & Administration,macros,0,9,-9,NO
HR & Administration,bridges,0,9,-9,NO
HR & Administration,general ledger accounting,0,9,-9,NO
HR & Administration,pspice,0,9,-9,NO
HR & Administration,logic,0,9,-9,NO
HR & Administration,bi,0,12,-12,NO
HR & Administration,supervising,0,12,-12,NO
HR & Administration,visual c++,0,12,-12,NO
HR & Administration,features,0,12,-12,NO
HR & Administration,plumbing,0,12,-12,NO
HR & Administration,invoicing,0,12,-12,NO
HR & Administration,analytical reasoning,0,12,-12,NO
HR & Administration,adobe,0,12,-12,NO
HR & Administration,electrical engineering,0,12,-12,NO
HR & Administration,microsoft windows,0,12,-12,NO
HR & Administration,tables,0,12,-12,NO
HR & Administration,voip,0,12,-12,NO
HR & Administration,javascript (angular),0,12,-12,NO
HR & Administration,atl,0,12,-12,NO
HR & Administration,data cleaning,0,12,-12,NO
HR & Administration,reading,0,12,-12,NO
HR & Administration,public relations,0,12,-12,NO
HR & Administration,bert,0,12,-12,NO
HR & Administration,organizational,0,12,-12,NO
HR & Administration,results-oriented,0,12,-12,NO
HR & Administration,erp,0,12,-12,NO
HR & Administration,express,0,12,-12,NO
HR & Administration,scanning,0,12,-12,NO
HR & Administration,power distribution,0,12,-12,NO
HR & Administration,operating systems,0,12,-12,NO
HR & Administration,wiring,0,12,-12,NO
HR & Administration,cost analysis,0,12,-12,NO
HR & Administration,mb,0,12,-12,NO
HR & Administration,threads,0,12,-12,NO
HR & Administration,communication,0,12,-12,NO
HR & Administration,ad,0,12,-12,NO
HR & Administration,explorer,0,12,-12,NO
HR & Administration,repairing,0,12,-12,NO
HR & Administration,protocols,0,12,-12,NO
HR & Administration,operations,0,12,-12,NO
HR & Administration,databases,0,12,-12,NO
HR & Administration,machine learning engineer,0,12,-12,NO
HR & Administration,advanced excel,0,12,-12,NO
HR & Administration,dbms,0,12,-12,NO
HR & Administration,os,0,12,-12,NO
HR & Administration,publisher,0,12,-12,NO
HR & Administration,leadership skills,0,12,-12,NO
HR & Administration,dns,0,12,-12,NO
HR & Administration,nas,0,12,-12,NO
HR & Administration,rnn,0,12,-12,NO
HR & Administration,apple,0,12,-12,NO
HR & Administration,proxy,0,12,-12,NO
HR & Administration,embedded systems,0,12,-12,NO
HR & Administration,project plans,0,12,-12,NO
HR & Administration,nltk,0,12,-12,NO
HR & Administration,change management,0,12,-12,NO
HR & Administration,upgrade,0,12,-12,NO
HR & Administration,fast learner,0,12,-12,NO
HR & Administration,new product development,0,12,-12,NO
HR & Administration,accounting systems,0,12,-12,NO
HR & Administration,supervisor,0,12,-12,NO
HR & Administration,ms access,0,12,-12,NO
HR & Administration,hiring,0,12,-12,NO
HR & Administration,business management,0,12,-12,NO
HR & Administration,billings,0,12,-12,NO
HR & Administration,e-mail,0,12,-12,NO
HR & Administration,process control,0,12,-12,NO
HR & Administration,writer,0,12,-12,NO
HR & Administration,navy,0,12,-12,NO
HR & Administration,spanish,0,12,-12,NO
HR & Administration,researching,0,12,-12,NO
HR & Administration,welding,0,12,-12,NO
HR & Administration,data warehousing,0,12,-12,NO
HR & Administration,ap,0,12,-12,NO
HR & Administration,mathematics,0,12,-12,NO
HR & Administration,selling,0,12,-12,NO
HR & Administration,recording,0,12,-12,NO
HR & Administration,effective time management,0,12,-12,NO
HR & Administration,statistical process control,0,12,-12,NO
HR & Administration,encryption,0,12,-12,NO
HR & Administration,sql server,0,12,-12,NO
HR & Administration,rdbms,0,12,-12,NO
HR & Administration,client management,0,12,-12,NO
HR & Administration,packaging,0,12,-12,NO
HR & Administration,jd edwards,0,12,-12,NO
HR & Administration,estimating,0,12,-12,NO
HR & Administration,soldering,0,12,-12,NO
HR & Administration,innovation,0,12,-12,NO
HR & Administration,self motivated,0,12,-12,NO
HR & Administration,switches,0,12,-12,NO
HR & Administration,firebase,0,12,-12,NO
HR & Administration,data validation,0,12,-12,NO
HR & Administration,dhcp,0,12,-12,NO
HR & Administration,view,0,12,-12,NO
HR & Administration,great plains,0,12,-12,NO
HR & Administration,academic,0,12,-12,NO
HR & Administration,inventory management,0,12,-12,NO
HR & Administration,printers,0,12,-12,NO
HR & Administration,oscilloscopes,0,12,-12,NO
HR & Administration,root cause analysis,0,12,-12,NO
HR & Administration,microsoft azure,0,12,-12,NO
HR & Administration,microsoft visio,0,12,-12,NO
HR & Administration,application development,0,12,-12,NO
HR & Administration,developer,0,12,-12,NO
HR & Administration,rendering,0,12,-12,NO
HR & Administration,mfc,0,12,-12,NO
HR & Administration,quicken,0,12,-12,NO
HR & Administration,directing,0,12,-12,NO
HR & Administration,organizational skills,0,12,-12,NO
HR & Administration,data manipulation,0,12,-12,NO
HR & Administration,ids,0,12,-12,NO
HR & Administration,transformers,0,12,-12,NO
HR & Administration,radio,0,12,-12,NO
HR & Administration,director,0,15,-15,NO
HR & Administration,peoplesoft,0,15,-15,NO
HR & Administration,hp,0,15,-15,NO
HR & Administration,visual studio,0,15,-15,NO
HR & Administration,video editing,0,15,-15,NO
HR & Administration,visio,0,15,-15,NO
HR & Administration,cpa,0,15,-15,NO
HR & Administration,ansys,0,15,-15,NO
HR & Administration,audio,0,15,-15,NO
HR & Administration,ms word,0,15,-15,NO
HR & Administration,microsoft outlook,0,15,-15,NO
HR & Administration,mentor,0,15,-15,NO
HR & Administration,general ledger accounts,0,15,-15,NO
HR & Administration,teaching,0,15,-15,NO
HR & Administration,seaborn,0,15,-15,NO
HR & Administration,text analysis,0,15,-15,NO
HR & Administration,strong communication skills,0,15,-15,NO
HR & Administration,hadoop,0,15,-15,NO
HR & Administration,nosql,0,15,-15,NO
HR & Administration,spss,0,15,-15,NO
HR & Administration,jira,0,15,-15,NO
HR & Administration,enterprise,0,15,-15,NO
HR & Administration,pattern recognition,0,15,-15,NO
HR & Administration,tax returns,0,15,-15,NO
HR & Administration,internet explorer,0,15,-15,NO
HR & Administration,strategic,0,15,-15,NO
HR & Administration,modeling,0,15,-15,NO
HR & Administration,data collection,0,15,-15,NO
HR & Administration,bank reconciliation,0,15,-15,NO
HR & Administration,focus,0,15,-15,NO
HR & Administration,risk management,0,15,-15,NO
HR & Administration,works,0,15,-15,NO
HR & Administration,data modelling,0,15,-15,NO
HR & Administration,physics,0,15,-15,NO
HR & Administration,layout,0,15,-15,NO
HR & Administration,text analytics,0,15,-15,NO
HR & Administration,product development,0,15,-15,NO
HR & Administration,software engineer,0,15,-15,NO
HR & Administration,laser,0,15,-15,NO
HR & Administration,mentoring,0,15,-15,NO
HR & Administration,transportation,0,15,-15,NO
HR & Administration,hvac,0,15,-15,NO
HR & Administration,spark,0,15,-15,NO
HR & Administration,accounting system,0,15,-15,NO
HR & Administration,complex problem solving,0,15,-15,NO
HR & Administration,regression analysis,0,15,-15,NO
HR & Administration,taxes,0,15,-15,NO
HR & Administration,accounts receivables,0,15,-15,NO
HR & Administration,approach,0,15,-15,NO
HR & Administration,continuous improvement,0,15,-15,NO
HR & Administration,messaging,0,15,-15,NO
HR & Administration,oop,0,15,-15,NO
HR & Administration,http,0,15,-15,NO
HR & Administration,ms excel,0,15,-15,NO
HR & Administration,customer relationship management,0,15,-15,NO
HR & Administration,text mining,0,15,-15,NO
HR & Administration,power point,0,15,-15,NO
HR & Administration,instructor,0,15,-15,NO
HR & Administration,ftp,0,15,-15,NO
HR & Administration,maintenance,0,15,-15,NO
HR & Administration,troubleshoot,0,15,-15,NO
HR & Administration,coding,0,15,-15,NO
HR & Administration,scikit-learn,0,15,-15,NO
HR & Administration,cad,0,15,-15,NO
HR & Administration,account reconciliation,0,15,-15,NO
HR & Administration,financials,0,15,-15,NO
HR & Administration,administrative,0,15,-15,NO
HR & Administration,retail,0,15,-15,NO
HR & Administration,direction,0,15,-15,NO
HR & Administration,schematics,0,15,-15,NO
HR & Administration,test equipment,0,15,-15,NO
HR & Administration,ar,0,15,-15,NO
HR & Administration,controller,0,15,-15,NO
HR & Administration,business analyst,0,15,-15,NO
HR & Administration,information technology,0,15,-15,NO
HR & Administration,electrical systems,0,15,-15,NO
HR & Administration,cli,0,15,-15,NO
HR & Administration,plc,0,15,-15,NO
HR & Administration,migration,0,15,-15,NO
HR & Administration,routers,0,15,-15,NO
HR & Administration,electronics,0,15,-15,NO
HR & Administration,hr,0,15,-15,NO
HR & Administration,payables,0,15,-15,NO
HR & Administration,spreadsheet,0,15,-15,NO
HR & Administration,specification,0,15,-15,NO
HR & Administration,team lead,0,15,-15,NO
HR & Administration,accruals,0,15,-15,NO
HR & Administration,read,0,15,-15,NO
HR & Administration,record keeping,0,15,-15,NO
HR & Administration,customer satisfaction,0,16,-16,NO
HR & Administration,balance,0,18,-18,NO
HR & Administration,microsoft powerpoint,0,18,-18,NO
HR & Administration,workflow,0,18,-18,NO
HR & Administration,advertising,0,18,-18,NO
HR & Administration,account reconciliation expert,0,18,-18,NO
HR & Administration,assembly,0,18,-18,NO
HR & Administration,servers,0,18,-18,NO
HR & Administration,2000,0,18,-18,NO
HR & Administration,cash flow,0,18,-18,NO
HR & Administration,labview,0,18,-18,NO
HR & Administration,team player,0,18,-18,NO
HR & Administration,bookkeeping,0,18,-18,NO
HR & Administration,spreadsheets,0,18,-18,NO
HR & Administration,dc,0,18,-18,NO
HR & Administration,gui,0,18,-18,NO
HR & Administration,microsoft office suite,0,18,-18,NO
HR & Administration,drawing,0,18,-18,NO
HR & Administration,clerical,0,18,-18,NO
HR & Administration,gl,0,18,-18,NO
HR & Administration,problem solving,0,18,-18,NO
HR & Administration,program management,0,18,-18,NO
HR & Administration,solidworks,0,18,-18,NO
HR & Administration,calibration,0,18,-18,NO
HR & Administration,crm,0,18,-18,NO
HR & Administration,reconciling,0,18,-18,NO
HR & Administration,strategic planning,0,18,-18,NO
HR & Administration,lan,0,18,-18,NO
HR & Administration,auditing,0,18,-18,NO
HR & Administration,broadcast,0,18,-18,NO
HR & Administration,backup,0,18,-18,NO
HR & Administration,business objects,0,18,-18,NO
HR & Administration,sage,0,18,-18,NO
HR & Administration,utilities,0,18,-18,NO
HR & Administration,coaching,0,18,-18,NO
HR & Administration,minitab,0,18,-18,NO
HR & Administration,pricing,0,18,-18,NO
HR & Administration,book,0,18,-18,NO
HR & Administration,big data,0,18,-18,NO
HR & Administration,simulation,0,18,-18,NO
HR & Administration,hive,0,18,-18,NO
HR & Administration,json,0,18,-18,NO
HR & Administration,benefits,0,18,-18,NO
HR & Administration,sas,0,18,-18,NO
HR & Administration,database management,0,18,-18,NO
HR & Administration,administrative support,0,18,-18,NO
HR & Administration,editing,0,18,-18,NO
HR & Administration,docker,0,18,-18,NO
HR & Administration,detail-oriented,0,18,-18,NO
HR & Administration,page,0,18,-18,NO
HR & Administration,team management,0,18,-18,NO
HR & Administration,agency,0,18,-18,NO
HR & Administration,networks,0,18,-18,NO
HR & Administration,operations management,0,18,-18,NO
HR & Administration,government,0,18,-18,NO
HR & Administration,receiving,0,18,-18,NO
HR & Administration,content,0,18,-18,NO
HR & Administration,account management,0,19,-19,NO
HR & Administration,critical thinking,0,21,-21,NO
HR & Administration,ca,0,21,-21,NO
HR & Administration,training,0,21,-21,NO
HR & Administration,postgresql,0,21,-21,NO
HR & Administration,requirement gathering,0,21,-21,NO
HR & Administration,software developer,0,21,-21,NO
HR & Administration,unix,0,21,-21,NO
HR & Administration,san,0,21,-21,NO
HR & Administration,php,0,21,-21,NO
HR & Administration,predictive analytics,0,21,-21,NO
HR & Administration,concept,0,21,-21,NO
HR & Administration,optimization,0,21,-21,NO
HR & Administration,account reconciliations,0,21,-21,NO
HR & Administration,statistical modeling,0,21,-21,NO
HR & Administration,mail,0,21,-21,NO
HR & Administration,staffing,0,21,-21,NO
HR & Administration,lean manufacturing,0,21,-21,NO
HR & Administration,microsoft project,0,21,-21,NO
HR & Administration,drafting,0,21,-21,NO
HR & Administration,clustering,0,21,-21,NO
HR & Administration,real estate,0,21,-21,NO
HR & Administration,legal,0,21,-21,NO
HR & Administration,time series analysis,0,21,-21,NO
HR & Administration,strategy,0,21,-21,NO
HR & Administration,ledger,0,24,-24,NO
HR & Administration,scrum,0,24,-24,NO
HR & Administration,bank reconciliations,0,24,-24,NO
HR & Administration,xml,0,24,-24,NO
HR & Administration,financial analysis,0,24,-24,NO
HR & Administration,data entry,0,24,-24,NO
HR & Administration,flask,0,24,-24,NO
HR & Administration,english,0,24,-24,NO
HR & Administration,telephone,0,24,-24,NO
HR & Administration,statistics,0,24,-24,NO
HR & Administration,basic,0,24,-24,NO
HR & Administration,six sigma,0,24,-24,NO
HR & Administration,django,0,24,-24,NO
HR & Administration,funds,0,24,-24,NO
HR & Administration,visual basic,0,24,-24,NO
HR & Administration,senior management,0,24,-24,NO
HR & Administration,api,0,24,-24,NO
HR & Administration,sharepoint,0,24,-24,NO
HR & Administration,presentations,0,24,-24,NO
HR & Administration,com,0,24,-24,NO
HR & Administration,opencv,0,24,-24,NO
HR & Administration,image processing,0,24,-24,NO
HR & Administration,power bi,0,24,-24,NO
HR & Administration,email,0,24,-24,NO
HR & Administration,accountant,0,24,-24,NO
HR & Administration,inventory control,0,24,-24,NO
HR & Administration,written,0,24,-24,NO
HR & Administration,video,0,27,-27,NO
HR & Administration,microsoft access,0,27,-27,NO
HR & Administration,machinery,0,27,-27,NO
HR & Administration,accounts receivable,0,27,-27,NO
HR & Administration,shipping,0,27,-27,NO
HR & Administration,validation,0,27,-27,NO
HR & Administration,financial reporting,0,27,-27,NO
HR & Administration,designing,0,27,-27,NO
HR & Administration,quality control,0,27,-27,NO
HR & Administration,peachtree,0,27,-27,NO
HR & Administration,filing,0,27,-27,NO
HR & Administration,programming,0,27,-27,NO
HR & Administration,nlp,0,27,-27,NO
HR & Administration,algorithms,0,27,-27,NO
HR & Administration,software engineering,0,27,-27,NO
HR & Administration,procurement,0,27,-27,NO
HR & Administration,year-end,0,27,-27,NO
HR & Administration,business development,0,28,-28,NO
HR & Administration,logistics,0,30,-30,NO
HR & Administration,banking,0,30,-30,NO
HR & Administration,time management,0,30,-30,NO
HR & Administration,phone,0,30,-30,NO
HR & Administration,financial reports,0,30,-30,NO
HR & Administration,automation,0,30,-30,NO
HR & Administration,engineer,0,30,-30,NO
HR & Administration,repairs,0,30,-30,NO
HR & Administration,consulting,0,30,-30,NO
HR & Administration,process improvement,0,33,-33,NO
HR & Administration,forecasting,0,33,-33,NO
HR & Administration,technical support,0,33,-33,NO
HR & Administration,mongodb,0,33,-33,NO
HR & Administration,purchasing,0,33,-33,NO
HR & Administration,logistic regression,0,33,-33,NO
HR & Administration,market,0,33,-33,NO
HR & Administration,network,0,33,-33,NO
HR & Administration,tax,0,33,-33,NO
HR & Administration,oracle,0,33,-33,NO
HR & Administration,data modeling,0,33,-33,NO
HR & Administration,networking,0,33,-33,NO
HR & Administration,mechanical,0,33,-33,NO
HR & Administration,meetings,0,36,-36,NO
HR & Administration,pytorch,0,36,-36,NO
HR & Administration,predictive modeling,0,36,-36,NO
HR & Administration,microsoft word,0,36,-36,NO
HR & Administration,supervision,0,36,-36,NO
HR & Administration,business intelligence,0,36,-36,NO
HR & Administration,scikit learn,0,36,-36,NO
HR & Administration,neural networks,0,36,-36,NO
HR & Administration,aws,0,36,-36,NO
HR & Administration,c#,0,39,-39,NO
HR & Administration,microsoft excel,0,39,-39,NO
HR & Administration,powerbi,0,39,-39,NO
HR & Administration,data structures,0,39,-39,NO
HR & Administration,git,0,39,-39,NO
HR & Administration,inspection,0,39,-39,NO
HR & Administration,proposals,0,39,-39,NO
HR & Administration,balance sheet,0,39,-39,NO
HR & Administration,business analytics,0,39,-39,NO
HR & Administration,delivery,0,39,-39,NO
HR & Administration,fixed assets,0,39,-39,NO
HR & Administration,pyspark,0,39,-39,NO
HR & Administration,functional,0,42,-42,NO
HR & Administration,payroll,0,42,-42,NO
HR & Administration,quality assurance,0,42,-42,NO
HR & Administration,keras,0,42,-42,NO
HR & Administration,insurance,0,42,-42,NO
HR & Administration,credit,0,42,-42,NO
